lat,lon,alt,date,device,os,version
37.6202173,-122.3882664,0,2013-09-30 04:42:26,"LGE mako",4.3,1.0
37.6198526,-122.3881029,0,2013-09-30 05:00:02,"LGE mako",4.3,1.0
37.6204461,-122.3867506,0,2013-09-30 05:39:58,"LGE mako",4.3,1.0
40.6494575,-73.7805668,0,2013-09-30 10:49:56,"LGE mako",4.3,1.0
40.6455195,-73.7884282,0,2013-09-30 11:00:16,"LGE mako",4.3,1.0
40.6773221,-73.8031167,0,2013-09-30 11:09:57,"LGE mako",4.3,1.0
40.6853158,-73.8069158,0,2013-09-30 11:19:56,"LGE mako",4.3,1.0
40.7046636,-73.8171059,0,2013-09-30 11:29:57,"LGE mako",4.3,1.0
40.7365618,-73.8558311,0,2013-09-30 11:39:57,"LGE mako",4.3,1.0
40.7231755,-73.9392259,0,2013-09-30 11:59:59,"LGE mako",4.3,1.0
40.7036925,-73.9883158,0,2013-09-30 12:09:57,"LGE mako",4.3,1.0
40.7047681,-73.9884686,0,2013-09-30 12:19:57,"LGE mako",4.3,1.0
40.704742,-73.9883761,0,2013-09-30 13:09:56,"LGE mako",4.3,1.0
40.7063157,-73.9933892,0,2013-09-30 14:29:58,"LGE mako",4.3,1.0
40.707323,-73.9932824,0,2013-09-30 14:39:56,"LGE mako",4.3,1.0
40.7127888,-73.9933133,0,2013-09-30 14:49:56,"LGE mako",4.3,1.0
40.7018137,-73.988558,0,2013-09-30 14:59:57,"LGE mako",4.3,1.0
40.7093331,-73.9924644,0,2013-09-30 15:20:16,"LGE mako",4.3,1.0
40.7177543,-73.9950127,0,2013-09-30 15:29:57,"LGE mako",4.3,1.0
40.7178131,-73.9933616,0,2013-09-30 15:39:56,"LGE mako",4.3,1.0
40.726482,-73.9951075,0,2013-09-30 17:19:56,"LGE mako",4.3,1.0
40.7304245,-73.9931273,0,2013-09-30 17:29:57,"LGE mako",4.3,1.0
40.7009837,-73.9874607,0,2013-09-30 21:50:50,"LGE mako",4.3,1.0
40.7043606,-73.9943225,0,2013-09-30 22:09:58,"LGE mako",4.3,1.0
40.7066168,-73.9922303,0,2013-09-30 22:20:38,"LGE mako",4.3,1.0
40.713052,-73.9760634,0,2013-09-30 22:30:02,"LGE mako",4.3,1.0
40.7127888,-73.9933133,0,2013-09-30 22:49:56,"LGE mako",4.3,1.0
40.713052,-73.9760634,0,2013-09-30 22:59:56,"LGE mako",4.3,1.0
40.7127888,-73.9933133,0,2013-09-30 23:49:56,"LGE mako",4.3,1.0
40.713052,-73.9760634,0,2013-09-30 23:59:56,"LGE mako",4.3,1.0
40.7127426,-73.9891763,0,2013-10-01 00:20:18,"LGE mako",4.3,1.0
40.713052,-73.9760634,0,2013-10-01 00:29:56,"LGE mako",4.3,1.0
40.7099489,-73.9894336,0,2013-10-01 01:00:03,"LGE mako",4.3,1.0
40.7127888,-73.9933133,0,2013-10-01 01:19:56,"LGE mako",4.3,1.0
40.7099489,-73.9894336,0,2013-10-01 01:29:55,"LGE mako",4.3,1.0
40.7107415,-73.9863472,0,2013-10-01 02:10:05,"LGE mako",4.3,1.0
40.7099489,-73.9894336,0,2013-10-01 02:19:56,"LGE mako",4.3,1.0
40.7107415,-73.9863472,0,2013-10-01 02:29:55,"LGE mako",4.3,1.0
40.7099489,-73.9894336,0,2013-10-01 02:39:55,"LGE mako",4.3,1.0
40.7063157,-73.9933892,0,2013-10-01 02:59:56,"LGE mako",4.3,1.0
40.707323,-73.9932824,0,2013-10-01 03:19:55,"LGE mako",4.3,1.0
40.7029728,-73.9959298,0,2013-10-01 03:30:02,"LGE mako",4.3,1.0
40.7103111,-73.9892146,0,2013-10-01 04:09:56,"LGE mako",4.3,1.0
40.7029728,-73.9959298,0,2013-10-01 04:39:56,"LGE mako",4.3,1.0
40.7103111,-73.9892146,0,2013-10-01 05:09:56,"LGE mako",4.3,1.0
40.7029728,-73.9959298,0,2013-10-01 05:19:55,"LGE mako",4.3,1.0
40.7063157,-73.9933892,0,2013-10-01 05:39:56,"LGE mako",4.3,1.0
40.7094811,-73.9896878,0,2013-10-01 07:20:00,"LGE mako",4.3,1.0
40.7089828,-73.9927364,0,2013-10-01 07:29:57,"LGE mako",4.3,1.0
40.7103111,-73.9892146,0,2013-10-01 09:59:57,"LGE mako",4.3,1.0
40.7089828,-73.9927364,0,2013-10-01 10:09:57,"LGE mako",4.3,1.0
40.7103111,-73.9892146,0,2013-10-01 10:19:57,"LGE mako",4.3,1.0
40.7089828,-73.9927364,0,2013-10-01 10:59:57,"LGE mako",4.3,1.0
40.7093468,-73.9873813,0,2013-10-01 11:10:00,"LGE mako",4.3,1.0
40.7089828,-73.9927364,0,2013-10-01 11:39:56,"LGE mako",4.3,1.0
40.7063157,-73.9933892,0,2013-10-01 11:49:57,"LGE mako",4.3,1.0
40.707323,-73.9932824,0,2013-10-01 11:59:57,"LGE mako",4.3,1.0
40.7063157,-73.9933892,0,2013-10-01 12:19:57,"LGE mako",4.3,1.0
40.7107415,-73.9863472,0,2013-10-01 12:29:57,"LGE mako",4.3,1.0
40.7090322,-73.9898148,0,2013-10-01 12:39:56,"LGE mako",4.3,1.0
40.7019125,-73.988465,0,2013-10-01 12:49:59,"LGE mako",4.3,1.0
40.7089828,-73.9927364,0,2013-10-01 13:09:57,"LGE mako",4.3,1.0
40.7169841,-73.9957929,0,2013-10-01 13:20:19,"LGE mako",4.3,1.0
40.7176655,-73.9933125,0,2013-10-01 13:29:57,"LGE mako",4.3,1.0
40.7256267,-73.9955753,0,2013-10-01 13:40:01,"LGE mako",4.3,1.0
40.730553,-73.9930744,0,2013-10-01 13:49:57,"LGE mako",4.3,1.0
40.7177543,-73.9950127,0,2013-10-01 14:39:57,"LGE mako",4.3,1.0
40.7178131,-73.9933616,0,2013-10-01 14:49:57,"LGE mako",4.3,1.0
40.7257709,-73.9959384,0,2013-10-01 16:30:48,"LGE mako",4.3,1.0
40.7264574,-73.9979398,0,2013-10-01 16:39:57,"LGE mako",4.3,1.0
40.7118712,-74.0058244,0,2013-10-01 17:00:11,"LGE mako",4.3,1.0
40.7133841,-74.0040509,0,2013-10-01 17:09:57,"LGE mako",4.3,1.0
40.7143749,-73.997657,0,2013-10-01 17:20:17,"LGE mako",4.3,1.0
40.7177543,-73.9950127,0,2013-10-01 17:39:57,"LGE mako",4.3,1.0
40.7176655,-73.9933125,0,2013-10-01 17:59:57,"LGE mako",4.3,1.0
40.7176655,-73.9933125,0,2013-10-01 18:19:57,"LGE mako",4.3,1.0
40.7177204,-73.9950045,0,2013-10-01 18:29:57,"LGE mako",4.3,1.0
40.717734,-73.9950133,0,2013-10-01 19:09:57,"LGE mako",4.3,1.0
40.7122406,-73.9937965,0,2013-10-01 21:09:59,"LGE mako",4.3,1.0
40.7020112,-73.988372,0,2013-10-01 21:19:59,"LGE mako",4.3,1.0
40.7001721,-73.9870334,0,2013-10-01 21:30:03,"LGE mako",4.3,1.0
40.7023804,-73.9887317,0,2013-10-01 21:39:58,"LGE mako",4.3,1.0
40.7047263,-73.988493,0,2013-10-01 21:49:58,"LGE mako",4.3,1.0
40.702911,-73.9877132,0,2013-10-01 23:20:00,"LGE mako",4.3,1.0
40.6803811,-73.9611519,0,2013-10-01 23:30:10,"LGE mako",4.3,1.0
40.6766813,-73.9047951,0,2013-10-01 23:39:58,"LGE mako",4.3,1.0
40.6782108,-73.8727567,0,2013-10-01 23:49:59,"LGE mako",4.3,1.0
40.6428517,-73.7900603,0,2013-10-01 23:59:59,"LGE mako",4.3,1.0
40.6423285,-73.7916529,0,2013-10-02 01:20:01,"LGE mako",4.3,1.0
40.6458607,-73.796121,0,2013-10-02 01:50:00,"LGE mako",4.3,1.0
40.6417708,-73.7784984,0,2013-10-02 02:09:59,"LGE mako",4.3,1.0
50.0441171,8.563393,0,2013-10-02 10:44:48,"LGE mako",4.3,1.0
50.6813143,4.5875676,0,2013-10-02 13:44:47,"LGE mako",4.3,1.0
50.6820753,4.586291,0,2013-10-02 16:04:47,"LGE mako",4.3,1.0
50.6812989,4.5875599,0,2013-10-02 16:14:47,"LGE mako",4.3,1.0
50.6813487,4.5860853,0,2013-10-02 17:24:47,"LGE mako",4.3,1.0
50.6813694,4.5861477,0,2013-10-02 18:04:47,"LGE mako",4.3,1.0
50.6813169,4.5873824,0,2013-10-02 18:54:47,"LGE mako",4.3,1.0
50.6812979,4.5875596,0,2013-10-02 23:04:47,"LGE mako",4.3,1.0
50.6812979,4.5875596,0,2013-10-03 02:54:48,"LGE mako",4.3,1.0
50.681383,4.5860067,0,2013-10-03 05:34:47,"LGE mako",4.3,1.0
50.6687212,4.6100791,0,2013-10-03 07:04:47,"LGE mako",4.3,1.0
50.6687237,4.610121,0,2013-10-03 07:44:48,"LGE mako",4.3,1.0
50.6684063,4.6100436,0,2013-10-03 08:04:47,"LGE mako",4.3,1.0
50.6687388,4.610034,0,2013-10-03 09:04:48,"LGE mako",4.3,1.0
50.6687575,4.6101324,0,2013-10-03 10:04:47,"LGE mako",4.3,1.0
50.6687779,4.6102535,0,2013-10-03 11:34:48,"LGE mako",4.3,1.0
50.6688368,4.6105223,0,2013-10-03 12:34:47,"LGE mako",4.3,1.0
50.6687081,4.6101001,0,2013-10-03 13:14:48,"LGE mako",4.3,1.0
50.6687177,4.6100366,0,2013-10-03 14:14:49,"LGE mako",4.3,1.0
50.6686936,4.6100647,0,2013-10-03 15:04:49,"LGE mako",4.3,1.0
50.6812989,4.5875601,0,2013-10-03 20:04:47,"LGE mako",4.3,1.0
50.6814128,4.5859405,0,2013-10-04 04:24:48,"LGE mako",4.3,1.0
52.5254156,13.4045661,0,2013-10-04 23:04:48,"LGE mako",4.3,1.0
52.5254559,13.4043675,0,2013-10-05 08:31:06,"LGE mako",4.3,1.0
52.5255002,13.4045319,0,2013-10-05 08:32:23,"LGE mako",4.3,1.0
52.5253718,13.4046231,0,2013-10-05 08:42:15,"LGE mako",4.3,1.0
52.5254726,13.4045721,0,2013-10-05 13:52:16,"LGE mako",4.3,1.0
52.5255038,13.4045525,0,2013-10-06 07:32:16,"LGE mako",4.3,1.0
52.5257781,13.4043606,0,2013-10-06 14:22:15,"LGE mako",4.3,1.0
52.5017132,13.4178468,0,2013-10-06 19:42:16,"LGE mako",4.3,1.0
52.5254644,13.4044956,0,2013-10-06 21:52:15,"LGE mako",4.3,1.0
52.5254196,13.4044712,0,2013-10-06 23:32:15,"LGE mako",4.3,1.0
52.5253936,13.4045408,0,2013-10-07 05:22:15,"LGE mako",4.3,1.0
52.5257531,13.4044561,0,2013-10-07 11:32:15,"LGE mako",4.3,1.0
52.5257511,13.4044815,0,2013-10-07 11:42:15,"LGE mako",4.3,1.0
52.3099832,4.7600819,0,2013-10-07 15:22:15,"LGE mako",4.3,1.0
52.3092952,4.7600171,0,2013-10-07 15:32:15,"LGE mako",4.3,1.0
52.3080591,4.7574711,0,2013-10-07 15:42:16,"LGE mako",4.3,1.0
52.0473041,5.0905491,0,2013-10-07 18:12:15,"LGE mako",4.3,1.0
52.04699434,5.09020497,69.1999969482,2013-10-07 18:43:22,"LGE mako",4.3,1.0
52.0272168,5.0678774,0,2013-10-07 19:02:20,"LGE mako",4.3,1.0
52.027155,5.067507,0,2013-10-08 04:22:15,"LGE mako",4.3,1.0
52.0474767,5.0907625,0,2013-10-08 06:12:15,"LGE mako",4.3,1.0
52.04712,5.0902327,0,2013-10-08 10:42:15,"LGE mako",4.3,1.0
52.0471408,5.0902528,0,2013-10-08 11:12:15,"LGE mako",4.3,1.0
52.0471906,5.0903512,0,2013-10-08 11:42:15,"LGE mako",4.3,1.0
52.3086087,4.7653634,0,2013-10-08 15:32:16,"LGE mako",4.3,1.0
52.3064935,4.7653709,0,2013-10-08 15:42:22,"LGE mako",4.3,1.0
52.3063786,4.764995,0,2013-10-08 15:52:15,"LGE mako",4.3,1.0
52.3046801,4.7623794,0,2013-10-08 16:02:16,"LGE mako",4.3,1.0
52.3047134,4.7623607,0,2013-10-08 16:22:15,"LGE mako",4.3,1.0
40.4681448,-3.5793762,0,2013-10-08 21:59:30,"LGE mako",4.3,1.0
40.4704642,-3.6178813,0,2013-10-09 07:19:24,"LGE mako",4.3,1.0
40.4704667,-3.6176614,0,2013-10-09 09:59:24,"LGE mako",4.3,1.0
40.4704277,-3.6179954,0,2013-10-09 11:19:24,"LGE mako",4.3,1.0
40.4703523,-3.6175998,0,2013-10-09 11:49:23,"LGE mako",4.3,1.0
40.470829,-3.6176847,0,2013-10-09 12:09:23,"LGE mako",4.3,1.0
40.4709788,-3.6177481,0,2013-10-09 12:29:24,"LGE mako",4.3,1.0
40.4707986,-3.6176735,0,2013-10-09 12:39:23,"LGE mako",4.3,1.0
40.4711464,-3.6177583,0,2013-10-09 12:49:23,"LGE mako",4.3,1.0
40.46279,-3.615167,0,2013-10-09 13:49:22,"LGE mako",4.3,1.0
40.4627925,-3.6152331,0,2013-10-09 14:09:22,"LGE mako",4.3,1.0
40.4627976,-3.615254,0,2013-10-09 14:19:23,"LGE mako",4.3,1.0
40.462787,-3.6152531,0,2013-10-09 14:49:22,"LGE mako",4.3,1.0
40.4227385,-3.7016551,0,2013-10-09 17:59:22,"LGE mako",4.3,1.0
40.4227199,-3.7015793,0,2013-10-09 18:09:21,"LGE mako",4.3,1.0
40.4227143,-3.70154,0,2013-10-09 18:19:21,"LGE mako",4.3,1.0
40.4227443,-3.701594,0,2013-10-09 18:49:21,"LGE mako",4.3,1.0
40.4227238,-3.7015764,0,2013-10-09 19:09:21,"LGE mako",4.3,1.0
40.4196525,-3.7054649,0,2013-10-09 20:09:21,"LGE mako",4.3,1.0
40.4196561,-3.7054853,0,2013-10-09 20:19:21,"LGE mako",4.3,1.0
40.4608093,-3.5753464,0,2013-10-10 08:41:05,"LGE mako",4.3,1.0
40.6897562,-74.175705,0,2013-10-10 17:31:01,"LGE mako",4.3,1.0
40.6909723,-74.1769574,0,2013-10-10 17:41:02,"LGE mako",4.3,1.0
40.6966283,-74.1769664,0,2013-10-10 18:21:02,"LGE mako",4.3,1.0
40.7012869,-74.1855147,0,2013-10-10 18:31:00,"LGE mako",4.3,1.0
40.69991856,-73.98834123,7.59999990463,2013-10-10 19:42:07,"LGE mako",4.3,1.0
40.7039075,-73.9885566,0,2013-10-10 19:51:03,"LGE mako",4.3,1.0
40.704254,-73.9897931,0,2013-10-10 20:01:06,"LGE mako",4.3,1.0
40.7046881,-73.9884215,0,2013-10-10 20:21:01,"LGE mako",4.3,1.0
40.7047673,-73.9884769,0,2013-10-10 20:31:01,"LGE mako",4.3,1.0
40.704646,-73.9884785,0,2013-10-11 00:31:01,"LGE mako",4.3,1.0
40.704663,-73.9884311,0,2013-10-11 05:11:02,"LGE mako",4.3,1.0
40.7046252,-73.9883394,0,2013-10-11 07:51:01,"LGE mako",4.3,1.0
40.704825,-73.9890061,0,2013-10-11 10:11:01,"LGE mako",4.3,1.0
40.7037223,-73.9885459,0,2013-10-11 10:31:01,"LGE mako",4.3,1.0
40.7336488,-73.9243597,0,2013-10-11 10:41:22,"LGE mako",4.3,1.0
40.7715746,-73.8717051,0,2013-10-11 10:51:25,"LGE mako",4.3,1.0
40.7739675,-73.8725755,0,2013-10-11 11:10:57,"LGE mako",4.3,1.0
40.7752217,-73.8726342,0,2013-10-11 11:30:57,"LGE mako",4.3,1.0
40.7754602,-73.8727101,0,2013-10-11 11:40:57,"LGE mako",4.3,1.0
41.4112249,-81.8415004,0,2013-10-11 13:49:14,"LGE mako",4.3,1.0
41.4119135,-81.8385013,0,2013-10-11 13:58:51,"LGE mako",4.3,1.0
41.4183918,-81.6847552,0,2013-10-11 14:09:13,"LGE mako",4.3,1.0
41.2731901,-81.6374689,0,2013-10-11 14:18:54,"LGE mako",4.3,1.0
41.1098921,-81.6046939,0,2013-10-11 14:29:30,"LGE mako",4.3,1.0
41.0757703,-81.5200224,0,2013-10-11 14:38:51,"LGE mako",4.3,1.0
41.0733187,-81.5182683,0,2013-10-11 14:48:50,"LGE mako",4.3,1.0
41.0732774,-81.5182903,0,2013-10-11 14:58:50,"LGE mako",4.3,1.0
41.0735846,-81.5178563,0,2013-10-11 15:58:49,"LGE mako",4.3,1.0
41.076594,-81.5219114,0,2013-10-11 17:38:51,"LGE mako",4.3,1.0
41.0731672,-81.5185025,0,2013-10-11 19:08:54,"LGE mako",4.3,1.0
41.0721748,-81.5179783,0,2013-10-11 19:18:49,"LGE mako",4.3,1.0
41.0735043,-81.5179656,0,2013-10-11 20:18:49,"LGE mako",4.3,1.0
41.0332334,-81.5052022,0,2013-10-11 20:48:52,"LGE mako",4.3,1.0
40.9182703,-81.4280825,0,2013-10-11 20:59:11,"LGE mako",4.3,1.0
40.932465,-81.4381504,0,2013-10-11 21:09:09,"LGE mako",4.3,1.0
40.914792,-81.4367967,0,2013-10-11 21:18:50,"LGE mako",4.3,1.0
40.914864,-81.4366872,0,2013-10-11 21:48:50,"LGE mako",4.3,1.0
40.9148722,-81.4366731,0,2013-10-11 21:58:50,"LGE mako",4.3,1.0
40.9148664,-81.4366874,0,2013-10-11 22:08:50,"LGE mako",4.3,1.0
40.914876,-81.4367303,0,2013-10-11 22:18:50,"LGE mako",4.3,1.0
40.9148186,-81.4368161,0,2013-10-11 22:28:50,"LGE mako",4.3,1.0
40.9148207,-81.4367561,0,2013-10-11 22:48:49,"LGE mako",4.3,1.0
40.932465,-81.4381504,0,2013-10-11 22:58:52,"LGE mako",4.3,1.0
40.7715915,-73.8638,0,2013-10-12 00:40:35,"LGE mako",4.3,1.0
40.7726838,-73.8641068,0,2013-10-12 00:50:35,"LGE mako",4.3,1.0
40.7750463,-73.8706797,0,2013-10-12 01:00:34,"LGE mako",4.3,1.0
40.7732689,-73.8748891,0,2013-10-12 01:10:36,"LGE mako",4.3,1.0
40.7457898,-73.8968356,0,2013-10-12 01:20:34,"LGE mako",4.3,1.0
40.7024973,-73.9918749,0,2013-10-12 01:30:35,"LGE mako",4.3,1.0
40.7047117,-73.9884895,0,2013-10-12 01:40:34,"LGE mako",4.3,1.0
40.7046801,-73.9884292,0,2013-10-12 05:20:34,"LGE mako",4.3,1.0
40.704697,-73.9885189,0,2013-10-12 10:50:34,"LGE mako",4.3,1.0
40.704762,-73.9883702,0,2013-10-12 13:10:34,"LGE mako",4.3,1.0
40.7047131,-73.9883404,0,2013-10-12 13:30:34,"LGE mako",4.3,1.0
40.7046569,-73.988533,0,2013-10-12 14:40:34,"LGE mako",4.3,1.0
40.7047927,-73.9888057,0,2013-10-12 15:00:34,"LGE mako",4.3,1.0
40.7046856,-73.9885712,0,2013-10-12 15:10:34,"LGE mako",4.3,1.0
40.7036599,-73.9884336,0,2013-10-12 16:10:34,"LGE mako",4.3,1.0
40.7365991,-73.99705,0,2013-10-12 16:40:34,"LGE mako",4.3,1.0
40.736022,-73.9959136,0,2013-10-12 17:00:35,"LGE mako",4.3,1.0
40.7328621,-74.0001249,0,2013-10-12 19:00:35,"LGE mako",4.3,1.0
40.7317428,-74.0033473,0,2013-10-12 19:10:34,"LGE mako",4.3,1.0
40.7284409,-73.999648,0,2013-10-12 21:10:35,"LGE mako",4.3,1.0
40.7271658,-73.9933193,0,2013-10-12 21:20:35,"LGE mako",4.3,1.0
40.7240825,-73.992308,0,2013-10-12 21:30:35,"LGE mako",4.3,1.0
40.7233863,-73.9914007,0,2013-10-12 21:40:36,"LGE mako",4.3,1.0
40.7048167,-73.9884722,0,2013-10-12 22:10:34,"LGE mako",4.3,1.0
40.7047125,-73.9884212,0,2013-10-13 06:00:34,"LGE mako",4.3,1.0
40.704732,-73.9885211,0,2013-10-13 12:10:34,"LGE mako",4.3,1.0
40.7047478,-73.9885406,0,2013-10-13 12:30:34,"LGE mako",4.3,1.0
40.7042259,-73.9866952,0,2013-10-13 13:20:36,"LGE mako",4.3,1.0
40.7047898,-73.9922963,0,2013-10-13 13:30:34,"LGE mako",4.3,1.0
40.7037649,-73.9883747,0,2013-10-13 13:40:34,"LGE mako",4.3,1.0
40.7048088,-73.9889659,0,2013-10-13 13:50:34,"LGE mako",4.3,1.0
40.7047264,-73.9884605,0,2013-10-13 14:50:34,"LGE mako",4.3,1.0
40.7024408,-73.9893227,0,2013-10-13 16:00:36,"LGE mako",4.3,1.0
40.7026979,-73.9945931,0,2013-10-13 16:10:39,"LGE mako",4.3,1.0
40.69674,-73.9976218,0,2013-10-13 16:20:28,"LGE mako",4.3,1.0
40.6949722,-73.9986547,0,2013-10-13 16:30:26,"LGE mako",4.3,1.0
40.7047569,-73.9884749,0,2013-10-13 20:00:25,"LGE mako",4.3,1.0
40.704763,-73.9884065,0,2013-10-13 20:10:25,"LGE mako",4.3,1.0
40.704235,-73.9892118,0,2013-10-14 01:20:25,"LGE mako",4.3,1.0
40.7047481,-73.9884029,0,2013-10-14 11:00:25,"LGE mako",4.3,1.0
40.6998608,-73.9866736,0,2013-10-14 12:30:27,"LGE mako",4.3,1.0
40.7096882,-73.9939932,0,2013-10-14 12:40:26,"LGE mako",4.3,1.0
40.7163791,-73.9957916,0,2013-10-14 12:50:27,"LGE mako",4.3,1.0
40.7177344,-73.9950113,0,2013-10-14 13:00:32,"LGE mako",4.3,1.0
40.7178194,-73.9949822,0,2013-10-14 13:20:25,"LGE mako",4.3,1.0
40.718932,-73.9929111,0,2013-10-14 16:20:29,"LGE mako",4.3,1.0
40.7186127,-73.991739,0,2013-10-14 16:30:27,"LGE mako",4.3,1.0
40.7177988,-73.9950162,0,2013-10-14 16:50:25,"LGE mako",4.3,1.0
40.7178514,-73.9950269,0,2013-10-14 21:50:25,"LGE mako",4.3,1.0
40.7128878,-73.9943429,0,2013-10-14 22:00:28,"LGE mako",4.3,1.0
40.7048757,-73.989813,0,2013-10-14 22:10:25,"LGE mako",4.3,1.0
40.701358,-73.98709,0,2013-10-14 22:20:27,"LGE mako",4.3,1.0
40.7046265,-73.9923848,0,2013-10-14 22:30:25,"LGE mako",4.3,1.0
40.7040201,-73.9896637,0,2013-10-14 22:40:25,"LGE mako",4.3,1.0
40.7047659,-73.9889424,0,2013-10-14 22:50:26,"LGE mako",4.3,1.0
40.704816,-73.9883877,0,2013-10-15 00:10:26,"LGE mako",4.3,1.0
40.7047811,-73.9883913,0,2013-10-15 06:20:26,"LGE mako",4.3,1.0
40.7037058,-73.9882023,0,2013-10-15 12:30:25,"LGE mako",4.3,1.0
40.7041816,-73.9893056,0,2013-10-15 12:40:25,"LGE mako",4.3,1.0
40.7044759,-73.9887834,0,2013-10-15 12:50:25,"LGE mako",4.3,1.0
40.704636,-73.9890314,0,2013-10-15 14:00:25,"LGE mako",4.3,1.0
40.7037235,-73.9873264,0,2013-10-15 14:10:28,"LGE mako",4.3,1.0
40.7030795,-73.9876935,0,2013-10-15 14:20:26,"LGE mako",4.3,1.0
40.7045979,-73.9886359,0,2013-10-15 14:50:25,"LGE mako",4.3,1.0
40.719098,-73.9453111,0,2013-10-15 15:00:27,"LGE mako",4.3,1.0
40.7713275,-73.871754,0,2013-10-15 15:10:26,"LGE mako",4.3,1.0
40.7748491,-73.8726779,0,2013-10-15 15:20:26,"LGE mako",4.3,1.0
40.7740012,-73.8703879,0,2013-10-15 15:50:26,"LGE mako",4.3,1.0
40.7749769,-73.869314,0,2013-10-15 16:00:26,"LGE mako",4.3,1.0
43.6447543,-79.416167,0,2013-10-15 19:27:31,"LGE mako",4.3,1.0
43.6428035,-79.3809873,0,2013-10-15 21:47:30,"LGE mako",4.3,1.0
43.6472222,-79.3762158,0,2013-10-15 22:08:11,"LGE mako",4.3,1.0
43.6658074,-79.3848014,0,2013-10-16 00:37:29,"LGE mako",4.3,1.0
43.6658605,-79.3848849,0,2013-10-16 02:07:27,"LGE mako",4.3,1.0
43.6658707,-79.3848693,0,2013-10-16 02:27:28,"LGE mako",4.3,1.0
43.6659011,-79.3849497,0,2013-10-16 02:37:27,"LGE mako",4.3,1.0
43.6428045,-79.3810388,0,2013-10-16 02:57:27,"LGE mako",4.3,1.0
43.6428081,-79.3810508,0,2013-10-16 06:37:27,"LGE mako",4.3,1.0
43.642807,-79.3810722,0,2013-10-16 10:17:26,"LGE mako",4.3,1.0
43.6427741,-79.3810614,0,2013-10-16 13:57:25,"LGE mako",4.3,1.0
43.6495301,-79.3804732,0,2013-10-16 16:17:24,"LGE mako",4.3,1.0
43.6496048,-79.3805257,0,2013-10-16 18:37:24,"LGE mako",4.3,1.0
43.6496013,-79.3805166,0,2013-10-16 20:07:23,"LGE mako",4.3,1.0
43.6315542,-79.3945639,0,2013-10-16 20:57:23,"LGE mako",4.3,1.0
40.6897097,-74.1759313,0,2013-10-16 23:17:22,"LGE mako",4.3,1.0
40.6913804,-74.176845,0,2013-10-16 23:27:22,"LGE mako",4.3,1.0
40.6940708,-74.175642,0,2013-10-16 23:37:24,"LGE mako",4.3,1.0
40.7016257,-74.1853812,0,2013-10-16 23:47:24,"LGE mako",4.3,1.0
40.5775679,-74.3143137,0,2013-10-16 23:57:23,"LGE mako",4.3,1.0
40.7400673,-73.9994504,0,2013-10-17 00:17:24,"LGE mako",4.3,1.0
40.7012484,-73.9847459,0,2013-10-17 00:37:26,"LGE mako",4.3,1.0
40.6760184,-74.0142063,0,2013-10-17 00:47:23,"LGE mako",4.3,1.0
40.6768235,-74.0134286,0,2013-10-17 00:57:21,"LGE mako",4.3,1.0
40.7028826,-73.9940402,0,2013-10-17 02:47:21,"LGE mako",4.3,1.0
40.7045882,-73.9886499,0,2013-10-17 02:57:21,"LGE mako",4.3,1.0
40.7046931,-73.9888636,0,2013-10-17 06:37:21,"LGE mako",4.3,1.0
40.7047762,-73.9884157,0,2013-10-17 12:57:22,"LGE mako",4.3,1.0
40.7007796,-73.9882653,0,2013-10-17 13:47:25,"LGE mako",4.3,1.0
40.7047938,-73.9896347,0,2013-10-17 13:57:21,"LGE mako",4.3,1.0
40.7128041,-73.9941354,0,2013-10-17 14:07:22,"LGE mako",4.3,1.0
40.71775,-73.9949168,0,2013-10-17 14:17:22,"LGE mako",4.3,1.0
40.7151108,-73.9966843,0,2013-10-17 16:37:23,"LGE mako",4.3,1.0
40.7142511,-73.9978288,0,2013-10-17 16:47:21,"LGE mako",4.3,1.0
40.7148181,-73.9968955,0,2013-10-17 17:27:21,"LGE mako",4.3,1.0
40.7177751,-73.9949582,0,2013-10-17 17:37:21,"LGE mako",4.3,1.0
40.7147121,-73.9950634,0,2013-10-17 21:57:27,"LGE mako",4.3,1.0
40.704942,-73.9922964,0,2013-10-17 22:07:21,"LGE mako",4.3,1.0
40.6999528,-73.9866656,0,2013-10-17 22:17:21,"LGE mako",4.3,1.0
40.7039172,-73.9884578,0,2013-10-17 22:27:21,"LGE mako",4.3,1.0
40.7022331,-73.9866556,0,2013-10-17 23:57:21,"LGE mako",4.3,1.0
40.7274321,-73.9934757,0,2013-10-18 00:17:22,"LGE mako",4.3,1.0
40.7292258,-73.9921923,0,2013-10-18 03:47:21,"LGE mako",4.3,1.0
40.7253993,-73.9957635,0,2013-10-18 03:57:23,"LGE mako",4.3,1.0
40.7040923,-73.9885641,0,2013-10-18 04:27:22,"LGE mako",4.3,1.0
40.7040823,-73.9885167,0,2013-10-18 04:37:22,"LGE mako",4.3,1.0
40.7046242,-73.9888332,0,2013-10-18 06:37:22,"LGE mako",4.3,1.0
40.704649,-73.9888879,0,2013-10-18 09:17:21,"LGE mako",4.3,1.0
40.6997759,-73.9864477,0,2013-10-18 13:57:21,"LGE mako",4.3,1.0
40.7092374,-73.9940911,0,2013-10-18 14:07:21,"LGE mako",4.3,1.0
40.7163143,-73.995773,0,2013-10-18 14:17:22,"LGE mako",4.3,1.0
40.7178138,-73.9949712,0,2013-10-18 14:27:21,"LGE mako",4.3,1.0
